ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,LaunchDate,DiscontinuedFlag,Color,Size,WeightKg,PackageDimensions,Rating,StockStatus
7550,SKU-W99754,Pro Headphones,Grocery,Office,Luxora,927.05,518.69,2025-05-24T20:18:53,False,Red,L,20.41,23.6x30.5x22.5 cm,3.51,Out of Stock
7551,SKU-W29757,Max Mixer,Fashion,Outdoor,UrbanEdge,2140.95,1815.77,2024-10-20T06:39:32,False,Black,XXL,21.66,41.0x74.5x7.0 cm,3.8,In Stock
7552,SKU-N50820,Pro Phone,Sports,Budget,GeoBasics,503.34,288.44,2018-04-01,False,White,XXL,25.0,58.8x76.5x15.9 cm,2.65,Low Stock
7553,SKU-D46515,Max Shoes,Beauty,Budget,PrimeLine,922.81,696.03,2024-09-09T04:51:37,False,Pink,XS,20.75,61.9x71.0x3.1 cm,4.45,Out of Stock
7554,SKU-E77087,PRO BACKPACK,Toys,Kids,Luxora,1113.83,643.08,2024-07-07T01:11:19,False,Green,XS,24.86,73.8x60.4x34.5 cm,4.13,Out of Stock
7555,SKU-D66021,Eco Mixer,Grocery,Budget,PrimeLine,2613.89,1625.03,"May 17, 2023",False,Pink,L,24.31,13.0x55.6x35.3 cm,4.77,In Stock
7556,SKU-Z20921,Eco Watch,Toys,Standard,UrbanEdge,2636.97,1971.42,2023-12-29,False,Black,XL,21.37,49.6x68.0x34.2 cm,2.68,In Stock
7557,SKU-A49036,Max Phone,Toys,Standard,ActiveX,1705.16,1105.43,12/06/2024,False,Red,XS,13.26,8.0x50.1x4.9 cm,3.21,Out of Stock
7558,SKU-J91601,Smart Backpack,Toys,Office,GeoBasics,601.17,368.36,2020-08-06T01:48:29,True,Blue,M,1.02,65.9x69.0x18.9 cm,2.48,In Stock
7559,SKU-M78661,Ultra Bottle,Grocery,Kids,UrbanEdge,1405.01,648.64,"Jun 06, 2021",False,Pink,XXL,17.14,20.1x5.5x33.7 cm,2.13,Out of Stock
7560,SKU-P75119,Smart Bottle,Beauty,Kids,Luxora,924.88,785.73,"Jul 31, 2022",False,White,XS,4.4,59.7x78.5x24.1 cm,3.06,Low Stock
7561,SKU-O35124,Max Phone,Electronics,Standard,ActiveX,1643.43,795.68,2022-08-11 06:10:18,False,White,XXL,17.19,66.1x75.7x27.8 cm,2.3,Out of Stock
7562,SKU-Q64491,Lite Mixer,Toys,Office,PrimeLine,852.37,513.79,"Sep 13, 2024",False,Green,XS,23.49,79.6x54.7x31.5 cm,4.02,In Stock
7563,SKU-T37669,Max Backpack,Fashion,Premium,Luxora,1996.94,1360.15,2022-12-11T02:03:00,False,Grey,XS,15.9,74.8x73.2x19.4 cm,3.24,Out of Stock
7564,SKU-A49347,Max Backpack,Beauty,Office,UrbanEdge,1033.53,437.8,"Apr 12, 2019",False,White,S,11.09,25.4x30.7x12.9 cm,4.56,Out of Stock
7565,SKU-C83674,Pro Phone,Fashion,Office,UrbanEdge,1626.45,787.25,2022-09-27,True,Black,XXL,14.82,27.9x58.0x4.4 cm,3.32,In Stock
7566,SKU-Z12163,Ultra Mixer,Beauty,Office,HomeSense,1885.28,1434.22,28/01/2025,False,Green,M,13.39,10.9x17.4x9.9 cm,4.96,Out of Stock
7567,SKU-K66800,Ultra Mixer,Home & Kitchen,Office,UrbanEdge,2259.06,1558.9,"Aug 03, 2024",False,Red,M,15.28,61.9x64.9x7.0 cm,3.94,Low Stock
7568,SKU-K74464,MAX WATCH,Sports,Outdoor,PrimeLine,2687.12,1565.98,2019-03-19,False,White,M,10.76,52.8x35.7x10.2 cm,4.13,Out of Stock
7569,SKU-K94469,Lite Headphones,Electronics,Standard,ActiveX,910.83,615.44,2020-09-05,False,Blue,XL,24.49,24.4x60.6x32.6 cm,4.64,Out of Stock
7570,SKU-M32857,eco shoes,Grocery,Outdoor,HomeSense,792.09,474.94,"Mar 28, 2025",False,Blue,,13.51,19.5x12.9x39.5 cm,2.21,In Stock
7571,SKU-S25790,Ultra Phone,Home & Kitchen,Kids,ActiveX,1240.64,794.31,2022-05-04T12:49:53,False,Blue,XL,8.59,47.6x68.2x17.2 cm,3.67,Low Stock
7572,SKU-V18120,Smart Phone,Electronics,Premium,PrimeLine,1198.18,711.22,2020-05-22 10:52:37,False,Grey,XS,22.52,17.3x22.4x2.0 cm,4.54,Low Stock
7573,SKU-I79585,Pro Shoes,Beauty,Premium,CartPro,1207.59,507.5,2021-02-23,False,Pink,S,15.63,29.5x18.8x22.4 cm,4.88,In Stock
578,SKU-P62699,Lite Shoes,Beauty,Budget,GeoBasics,1199.16,734.5,"Feb 26, 2025",False,Blue,M,19.59,44.5x13.0x9.4 cm,2.6,Low Stock
7575,SKU-A13069,Lite Headphones,Electronics,Standard,CartPro,1080.68,675.61,2021-05-20 17:25:33,False,Blue,XS,3.53,14.7x38.7x3.4 cm,3.99,Out of Stock
7576,SKU-C75368,Eco Headphones,Grocery,Kids,PrimeLine,1060.28,656.1,2018-12-01,False,Red,XL,4.95,52.5x10.1x7.0 cm,4.27,In Stock
7577,SKU-M98919,Pro Phone,Toys,Premium,CartPro,1492.43,639.39,"Sep 17, 2020",False,Red,L,12.26,65.0x5.5x32.2 cm,2.82,Out of Stock
7578,SKU-Z59721,Smart Headphones,Beauty,Outdoor,UrbanEdge,1501.53,1127.93,19/03/2022,False,Pink,XXL,14.96,74.6x6.1x6.5 cm,3.63,Low Stock
9547,SKU-K75482,PRO HEADPHONES,Grocery,Premium,CartPro,1285.59,784.39,20/05/2024,False,Grey,,23.24,63.7x11.3x28.2 cm,4.14,Out of Stock
7580,SKU-J18377,Ultra Headphones,Sports,Standard,UrbanEdge,2467.15,1944.33,2022-06-03,False,Black,XXL,13.1,45.3x27.4x19.8 cm,2.81,Low Stock
7581,SKU-Z65133,Ultra Shoes,Beauty,Outdoor,GeoBasics,2326.85,1358.29,"Dec 29, 2021",False,White,,22.94,5.2x18.5x34.0 cm,2.95,Out of Stock
7582,SKU-O72864,Smart Watch,Sports,Kids,Luxora,1118.51,860.45,2023-02-20,False,White,L,0.95,38.1x14.4x22.4 cm,3.81,Out of Stock
7583,SKU-V31084,Lite Phone,Toys,Outdoor,CartPro,3249.07,1677.59,06/07/2018,False,Blue,M,1.03,39.8x15.2x28.7 cm,4.99,Out of Stock
7584,SKU-Q33330,Lite Phone,Toys,Outdoor,UrbanEdge,784.18,648.51,2021-11-04T12:28:31,False,White,,22.36,6.8x39.5x17.2 cm,2.11,Low Stock
7585,SKU-B46287,Pro Bottle,Beauty,Office,CartPro,1250.97,623.25,23/06/2024,False,Green,XS,8.91,14.6x15.7x30.9 cm,4.61,Out of Stock
7586,SKU-G67791,Lite Backpack,Electronics,Premium,CartPro,1107.13,531.78,2020-01-26 22:50:36,False,White,,11.87,54.2x52.8x38.0 cm,4.63,Out of Stock
7587,SKU-H53033,Max Bottle,Fashion,Kids,UrbanEdge,1502.35,769.58,2023-09-21,False,Grey,XXL,23.47,19.5x57.7x3.5 cm,3.97,Out of Stock
5246,SKU-P85646,Ultra Mixer,Toys,Budget,PrimeLine,1433.09,1091.48,2024-12-27,False,Grey,XL,18.09,11.2x77.6x17.8 cm,2.89,Out of Stock
7589,SKU-M23583,Eco Mixer,Fashion,Premium,GeoBasics,2287.43,1093.63,2019-12-25T18:37:31,False,Green,,22.57,51.2x56.4x12.4 cm,4.8,Out of Stock
7590,SKU-I94243,Eco Phone,Grocery,Standard,Luxora,2113.89,931.86,2018-04-23,False,Red,M,0.46,73.2x72.8x26.6 cm,4.95,Out of Stock
7591,SKU-K27498,Lite backpack,Toys,Budget,PrimeLine,1920.71,939.39,2022-05-07 02:29:32,False,Blue,M,17.43,44.5x18.7x35.3 cm,2.9,Low Stock
7592,SKU-Z25587,Lite Shoes,Home & Kitchen,Office,PrimeLine,823.83,382.16,"Apr 29, 2025",False,Blue,XS,6.81,41.1x23.9x39.0 cm,2.33,Low Stock
7593,SKU-F35270,Ultra Shoes,Grocery,Office,CartPro,2271.27,1699.6,02/03/2020,False,Blue,,10.22,45.7x8.3x33.1 cm,4.78,In Stock
7594,SKU-C80017,Ultra Headphones,Toys,Kids,HomeSense,1298.04,870.51,2019-06-27,False,Red,XL,9.61,8.2x49.0x39.2 cm,2.1,In Stock
7595,SKU-V15223,Lite Bottle,Toys,Office,CartPro,530166.1473976925,191.3,2025-08-01 11:44:12,False,Pink,,6.61,9.0x50.3x35.5 cm,4.2,In Stock
7596,SKU-Q53131,Max Headphones,Grocery,Outdoor,ActiveX,495.11,208.59,"Sep 21, 2018",False,Red,,10.57,10.9x30.1x39.8 cm,4.97,In Stock
7597,SKU-I19092,Pro Headphones,Beauty,Outdoor,ActiveX,792.56,591.12,"Jan 04, 2023",False,Grey,XS,1.43,57.8x33.3x36.9 cm,3.28,Low Stock
7598,SKU-P82187,Ultra Backpack,Sports,Budget,HomeSense,3265.24,2466.91,2018-05-13T13:40:02,False,Grey,M,5.71,23.6x58.2x33.3 cm,3.1,Out of Stock
7599,SKU-O22849,Smart Backpack,Fashion,Budget,Luxora,1370.61,1099.79,2025-10-13T20:37:51,False,Red,M,13.24,11.7x52.7x32.5 cm,2.8,Low Stock
7600,SKU-B94518,Lite Watch,Electronics,Standard,UrbanEdge,1504.79,927.28,2024-01-29,False,Black,L,9.51,28.5x47.3x11.7 cm,3.37,Out of Stock
7601,SKU-M13615,Smart Shoes,Beauty,Outdoor,HomeSense,1773.26,1448.73,07/01/2021,False,White,XXL,22.45,5.3x14.1x11.1 cm,2.88,Low Stock
5782,SKU-X22321,Eco Bottle,Toys,Premium,ActiveX,1886.29,772.22,2019-11-12 18:25:47,False,White,S,8.14,71.0x40.4x29.8 cm,2.02,Low Stock
7603,SKU-P62112,Eco Headphones,Electronics,Office,CartPro,2245.16,902.69,2018-08-24,False,,S,2.15,15.2x22.7x1.9 cm,2.86,Low Stock
7604,SKU-D34572,Eco headphones,Toys,Premium,ActiveX,1547.26,1155.21,31/10/2018,False,Green,XS,22.36,65.0x71.1x11.4 cm,4.94,Out of Stock
7605,SKU-C15568,Ultra Phone,Toys,Budget,ActiveX,2508.47,2115.62,2024-06-04T18:10:16,False,Green,XL,8.48,74.6x52.5x18.5 cm,2.33,In Stock
7606,SKU-T90727,Eco Watch,Fashion,Outdoor,Luxora,1365.08,1006.74,2020-07-15 19:35:10,False,Grey,L,10.62,26.7x25.8x25.4 cm,2.02,Out of Stock
7607,SKU-K32430,Pro Mixer,Electronics,Kids,UrbanEdge,1038.72,866.75,28/05/2018,False,Red,M,24.04,17.9x79.9x12.7 cm,2.46,Out of Stock
7608,SKU-E87508,Lite Mixer,Beauty,Budget,HomeSense,1508.58,972.48,"Jun 02, 2025",False,White,S,11.55,53.3x63.1x32.0 cm,2.34,Low Stock
7609,SKU-N19418,Lite Bottle,Sports,Budget,ActiveX,707.68,408.38,2021-01-14,False,Pink,XXL,14.92,52.3x62.3x6.7 cm,2.3,Out of Stock
7610,SKU-H71403,Lite Backpack,Home & Kitchen,Premium,HomeSense,1595.07,1034.58,2020-07-04,False,Grey,L,24.03,25.2x32.8x30.8 cm,2.55,In Stock
7611,SKU-F47317,Pro Mixer,Electronics,Kids,GeoBasics,1816.83,728.29,2022-02-15,False,White,M,5.46,54.7x68.2x21.7 cm,2.25,Out of Stock
7612,SKU-K99204,Pro Mixer,Grocery,Budget,HomeSense,6268809.549473489,1957.47,07/05/2021,False,Pink,XS,8.08,77.6x40.6x32.9 cm,4.64,In Stock
7613,SKU-Y88886,Pro Phone,Grocery,Kids,ActiveX,586.99,406.42,"Dec 15, 2023",False,Grey,M,7.69,18.7x40.3x28.8 cm,2.98,Out of Stock
7614,SKU-G19420,Pro Mixer,Home & Kitchen,Standard,HomeSense,1685.2,1114.59,17/06/2019,False,Black,M,19.11,67.7x46.1x7.0 cm,4.7,Out of Stock
7615,SKU-Y17051,Pro Watch,Grocery,Kids,HomeSense,2483.75,1416.45,2021-11-21 11:56:35,False,Green,L,12.85,25.8x66.1x36.7 cm,3.54,In Stock
7616,SKU-S14500,Smart Backpack,Fashion,Premium,GeoBasics,1443.51,unknown,01/04/2023,False,White,M,1.9,41.8x10.0x34.6 cm,3.05,Low Stock
7617,SKU-J78183,Ultra Bottle,Beauty,Outdoor,Luxora,1559.24,1181.64,2020-07-02T23:31:11,False,Green,L,15.18,53.2x42.3x24.9 cm,4.64,In Stock
7618,SKU-P52375,Lite Watch,Beauty,Premium,ActiveX,1309.66,1022.42,2022-04-02,False,Grey,XL,15.21,53.7x9.1x20.8 cm,3.38,Out of Stock
7619,SKU-R49372,Pro Bottle,Grocery,Kids,UrbanEdge,1269.54,732.35,17/05/2025,False,Red,XS,4.87,38.2x62.0x24.7 cm,3.98,Low Stock
7620,SKU-A70746,Smart Headphones,Sports,Standard,Luxora,1094.09,498.11,2021-03-09,False,White,XXL,0.47,31.8x18.2x18.4 cm,2.97,Low Stock
7621,SKU-A34479,Eco Backpack,Fashion,Standard,Luxora,620.11,303.17,2020-04-23T07:50:09,False,White,S,14.2,26.0x49.1x32.9 cm,2.08,Out of Stock
7622,SKU-Q82419,Lite Mixer,Toys,Outdoor,ActiveX,2383.99,1423.45,2023-11-02,False,Black,S,24.9,58.5x9.9x27.7 cm,3.69,Low Stock
7623,SKU-X93192,Pro Mixer,Toys,Kids,Luxora,2265.45,1207.04,"Jul 08, 2019",False,Black,XXL,25630.61702289167,34.7x66.2x20.5 cm,2.89,Out of Stock
7624,SKU-T35569,Ultra Watch,Electronics,Outdoor,Luxora,2411.68,1409.26,"Jun 26, 2024",False,Grey,XL,15.44,25.7x59.9x24.4 cm,3.55,In Stock
7625,SKU-A73172,Eco Watch,Sports,Kids,PrimeLine,1419.89,721.35,27/12/2022,False,Grey,XS,6.33,57.5x28.9x3.6 cm,2.14,Low Stock
7626,SKU-Q14512,Max Bottle,Sports,Budget,Luxora,1212.88,1029.43,16/05/2018,False,Red,L,2.48,72.5x34.7x10.9 cm,2.53,In Stock
7627,SKU-I92454,Max Shoes,Sports,Premium,HomeSense,1621.69,882.79,23/05/2024,True,White,L,15.65,47.0x42.0x7.1 cm,4.31,In Stock
7628,SKU-F62241,Lite Backpack,Grocery,Office,Luxora,928.15,463.35,"Apr 18, 2024",False,Grey,,5.37,69.6x6.3x15.6 cm,4.25,Out of Stock
7629,SKU-L21659,Smart Headphones,Grocery,Premium,ActiveX,898.52,670.79,2024-06-25T00:10:15,False,Red,XXL,18935.372249212,63.6x18.5x37.8 cm,2.06,Low Stock
7630,SKU-A68391,Smart Phone,Electronics,Premium,GeoBasics,1855.76,1093.99,2019-08-16,False,Grey,XS,14.99,73.3x64.4x22.7 cm,3.16,Low Stock
7631,SKU-U11630,Smart Backpack,Grocery,Premium,UrbanEdge,602.55,273.16,2023-07-24,False,Blue,S,0.29,57.1x71.8x1.6 cm,5.0,Out of Stock
7632,SKU-L91960,Smart Phone,Toys,Standard,HomeSense,1150.49,529.74,2022-12-19 04:37:28,True,Black,XL,4.77,35.8x51.9x31.5 cm,3.01,Low Stock
7633,SKU-I74868,Pro Watch,Beauty,Standard,PrimeLine,1476.41,920.08,2021-09-02,False,White,L,14.12,71.9x64.7x12.8 cm,2.08,Low Stock
7634,SKU-U33643,Max Shoes,Sports,Budget,Luxora,675.84,399.48,2019-04-02T21:40:52,False,Black,S,19.41,34.4x40.2x6.7 cm,3.05,In Stock
7635,SKU-Q19847,Smart Mixer,Sports,Budget,CartPro,2010.37,1146.87,2020-03-31 08:08:25,False,White,XXL,3.77,35.5x23.3x18.4 cm,2.88,Out of Stock
7636,SKU-P93861,Lite Phone,Sports,Standard,GeoBasics,1226.58,885.12,2021-02-25T05:22:03,False,Red,XS,16.91,60.3x70.5x33.2 cm,4.04,Out of Stock
7637,SKU-M96323,ultra watch,Sports,Budget,UrbanEdge,916.93,N/A,29/12/2024,False,Grey,S,7.07,64.3x79.4x29.6 cm,2.27,In Stock
7638,SKU-D83603,Lite Bottle,Electronics,Office,PrimeLine,862.8,588.64,18/01/2018,False,Grey,XS,22.8,19.7x31.2x14.7 cm,4.83,In Stock
7639,SKU-T55808,Max Headphones,Fashion,Kids,HomeSense,611.53,402.28,2021-03-03T10:08:34,False,Red,M,18.11,24.5x59.3x24.7 cm,2.5,In Stock
7640,SKU-Q40987,Eco Watch,Electronics,Budget,GeoBasics,1050.04,637.62,07/09/2021,False,Grey,XS,5.35,72.7x78.3x16.8 cm,2.38,Low Stock
7641,SKU-T56505,Lite Backpack,Fashion,Kids,Luxora,1100.1,755.02,2019-05-18T21:25:27,False,Red,L,20.02,74.2x19.0x31.8 cm,3.24,In Stock
7642,SKU-Y22856,Smart Phone,Electronics,Office,PrimeLine,1645.91,1325.16,2021-07-18 09:30:41,False,Red,M,22.86,43.9x27.3x38.8 cm,3.55,Low Stock
7643,SKU-X76537,Eco Phone,Beauty,Kids,HomeSense,924.17,472.64,2021-01-23T03:35:41,False,Blue,XS,2.06,25.4x43.2x12.6 cm,3.89,In Stock
7644,SKU-B31156,Ultra Watch,Fashion,Outdoor,UrbanEdge,580.94,476.65,2025-08-31 09:19:10,False,Red,XL,5.12,37.0x54.4x23.7 cm,2.02,Out of Stock
7645,SKU-O88283,Max Backpack,Electronics,Office,Luxora,1705.25,1342.81,"Feb 28, 2019",False,Green,,10.05,76.8x16.8x35.8 cm,3.93,In Stock
7646,SKU-Y71285,Pro Watch,Beauty,Office,Luxora,1017.18,608.57,"Aug 12, 2018",False,Pink,XXL,23.92,17.8x22.4x18.8 cm,3.8,In Stock
7647,SKU-O32369,Lite Backpack,Toys,Premium,GeoBasics,1625.76,685.18,21/10/2019,False,White,XL,11.4,17.4x20.0x17.5 cm,2.89,Low Stock
7648,SKU-M65840,Ultra Watch,Electronics,Budget,GeoBasics,1528.37,1043.76,27/06/2019,False,Black,L,6.53,18.4x20.7x17.6 cm,2.8,In Stock
7649,SKU-G79424,Eco Watch,Toys,Office,Luxora,549.6,263.83,13/11/2018,False,Green,M,12.53,13.8x58.0x27.0 cm,2.15,In Stock
7650,SKU-I99722,Ultra Shoes,Fashion,Budget,ActiveX,1616.74,680.01,2024-02-12T19:06:45,False,White,S,24.77,22.5x23.9x2.6 cm,3.11,Out of Stock
7651,SKU-Y22897,Max Phone,Home & Kitchen,Standard,Luxora,2606.33,1471.6,"Dec 19, 2024",False,Pink,L,11.87,6.0x63.5x31.3 cm,3.91,In Stock
7652,SKU-Y67910,Max Mixer,Sports,Premium,Luxora,1267.25,995.94,"Oct 04, 2023",False,Grey,,24.01,39.3x37.5x27.2 cm,4.51,Low Stock
7653,SKU-W95848,Ultra Watch,Fashion,Premium,Luxora,1112.08,517.24,2020-07-03 12:51:46,True,Blue,XS,13.63,9.7x12.2x29.2 cm,2.14,Out of Stock
7654,SKU-A34121,Ultra Backpack,Grocery,Kids,PrimeLine,960.19,785.81,2019-01-22 13:58:18,True,,XL,11.39,70.3x60.5x1.0 cm,N/A,Out of Stock
7655,SKU-H72880,Eco watch,Grocery,Budget,HomeSense,1062.66,455.92,23/12/2022,False,Blue,L,13.37,69.5x12.2x17.2 cm,2.06,Out of Stock
7656,SKU-M90505,Eco Phone,Fashion,Outdoor,UrbanEdge,1688.37,687.82,25/05/2025,False,Black,S,14.14,59.1x7.5x27.8 cm,2.74,In Stock
7657,SKU-V86109,max backpack,Sports,Budget,GeoBasics,710.31,312.53,2025-10-12T01:30:15,False,Grey,S,13.78,31.7x62.3x33.5 cm,2.28,Out of Stock
7658,SKU-S51823,Smart Bottle,Grocery,Premium,GeoBasics,695.92,384.96,11/01/2020,False,Red,,22.34,78.1x54.5x2.6 cm,2.7,Out of Stock
7659,SKU-Q80688,Eco Shoes,Electronics,Outdoor,UrbanEdge,825.01,543.83,2020-08-10 11:15:55,False,White,XL,15.91,44.7x8.5x11.5 cm,4.6,Low Stock
7660,SKU-R67173,Max Shoes,Electronics,Outdoor,UrbanEdge,2856.17,2303.04,"May 25, 2022",False,Black,S,19.91,58.8x72.9x34.9 cm,3.13,Out of Stock
7661,SKU-Z68763,Ultra Headphones,Grocery,Outdoor,ActiveX,2200.19,1648.55,"May 22, 2022",False,Green,S,2.7,66.8x21.9x30.7 cm,4.69,In Stock
7662,SKU-N10202,Ultra Backpack,Toys,Budget,PrimeLine,1586.93,1254.14,09/01/2024,False,Black,XL,10.62,66.2x73.5x1.1 cm,4.57,Low Stock
7663,SKU-W23796,Ultra Watch,Beauty,Standard,UrbanEdge,1099.42,896.13,2021-05-31 00:56:21,False,Red,M,6.14,70.6x78.9x26.0 cm,3.05,Low Stock
7664,SKU-P39927,Lite Bottle,Fashion,Office,GeoBasics,1995.81,1092.28,"Jul 14, 2020",False,Grey,XXL,4.31,57.7x76.7x17.4 cm,3.96,Low Stock
7665,SKU-F13273,Lite Mixer,Fashion,Premium,HomeSense,2265.63,1327.59,19/11/2024,False,Blue,,20.16,64.6x18.1x17.0 cm,3.32,Low Stock
7666,SKU-U80929,Lite Phone,Electronics,Standard,ActiveX,874.32,718.86,2018-06-23,False,Black,L,8.42,48.0x64.1x14.6 cm,4.45,Out of Stock
7667,SKU-V31577,Eco Shoes,Grocery,Office,Luxora,1769.84,1382.25,2018-09-22 03:21:46,False,White,XS,13.58,12.2x9.0x38.2 cm,2.06,Low Stock
7668,SKU-L86297,eco watch,Electronics,Office,HomeSense,1176.86,531.0,2023-11-12,False,Blue,,2.96,11.5x12.1x19.9 cm,3.52,Out of Stock
7669,SKU-S32240,Pro Backpack,Electronics,Office,CartPro,893.57,429.07,2023-11-30T14:28:37,False,Grey,XXL,24.65,28.5x17.7x26.0 cm,2.85,Low Stock
7670,SKU-P66391,Lite Shoes,Toys,Office,PrimeLine,801.95,653.01,2020-05-15 01:36:09,False,Green,,1.64,8.0x72.4x13.8 cm,4.81,Low Stock
6321,SKU-V22251,Max Mixer,Toys,Outdoor,PrimeLine,1018.31,425.39,10/05/2021,True,Red,S,5.84,73.2x64.3x3.4 cm,4.83,Low Stock
7672,SKU-Z67892,Smart Bottle,Home & Kitchen,Premium,HomeSense,928.0,478.48,2018-08-22,True,Black,XXL,13.03,23.0x51.1x31.7 cm,4.1,In Stock
7673,SKU-I16732,Pro Bottle,Fashion,Standard,CartPro,1476.03,1176.28,2020-03-13 12:06:33,False,Blue,S,13.79,15.3x66.3x1.1 cm,4.64,Low Stock
7674,SKU-H66889,MAX PHONE,Beauty,Outdoor,UrbanEdge,—,690.14,"Feb 20, 2023",False,Red,XS,21.03,66.3x39.0x13.7 cm,3.72,In Stock
7675,SKU-W34979,Lite Headphones,Home & Kitchen,Budget,HomeSense,1339.59,860.8,2025-03-28 10:55:26,False,Blue,,23.22,24.9x74.5x7.7 cm,3.13,Out of Stock
7676,SKU-S16040,Lite Bottle,Toys,Outdoor,GeoBasics,1251.99,738.09,2018-02-17 11:34:38,False,White,M,9.99,43.8x32.1x20.2 cm,3.62,Low Stock
7677,SKU-T54203,Eco Watch,Toys,Budget,CartPro,2331.63,1630.68,20/05/2021,False,Grey,XXL,5.71,7.2x10.9x22.2 cm,2.91,Out of Stock
7678,SKU-H34491,Ultra Bottle,Grocery,Outdoor,Luxora,1027.1,579.54,15/08/2022,False,Black,L,22.61,39.0x76.2x24.8 cm,2.28,In Stock
7679,SKU-N24143,Ultra Backpack,Home & Kitchen,Premium,ActiveX,3461.76,2916.95,2024-12-27T11:45:24,False,Red,M,22.65,26.3x48.3x14.1 cm,4.82,In Stock
7680,SKU-V37658,LITE MIXER,Grocery,Premium,GeoBasics,1749.71,1019.25,2020-03-23 00:48:33,False,,,17.93,44.0x78.2x9.4 cm,2.46,Out of Stock
7681,SKU-E79711,Eco Bottle,Toys,Outdoor,Luxora,1479.6,726.34,"Jan 22, 2018",False,Black,XS,23.36,32.6x76.5x9.1 cm,3.72,Out of Stock
7682,SKU-H95436,Smart Backpack,Fashion,Outdoor,UrbanEdge,1182.88,508.77,2021-01-29T10:17:30,True,Green,S,8.28,34.2x18.5x20.2 cm,2.45,Out of Stock
7683,SKU-E29275,Smart Shoes,Electronics,Premium,HomeSense,2862.77,1915.36,2018-05-06,True,Green,S,17.21,19.1x37.6x18.9 cm,3.05,Low Stock
7684,SKU-A10937,Smart Phone,Sports,Premium,ActiveX,1270.38,885.71,2021-10-18T16:01:45,False,Grey,M,11.83,71.6x23.2x39.6 cm,4.01,In Stock
7685,SKU-J89211,Max Bottle,Fashion,Kids,HomeSense,1927.4,1118.34,"Apr 29, 2024",False,Black,M,21.59,11.4x67.6x26.2 cm,2.72,Low Stock
7686,SKU-E98357,Pro Headphones,Sports,Outdoor,Luxora,2055.75,1700.04,2023-08-14T05:43:25,False,White,XXL,12.78,59.9x71.1x8.7 cm,3.09,Out of Stock
7687,SKU-N86295,Eco Shoes,Fashion,Outdoor,CartPro,963.19,405.74,20/05/2019,False,White,L,21.73,19.5x64.2x4.6 cm,2.95,In Stock
7688,SKU-U86515,Lite Mixer,Beauty,Kids,PrimeLine,1161.32,743.43,"Jun 29, 2024",False,White,,2.89,32.1x67.0x36.4 cm,4.93,In Stock
4607,SKU-L40402,Eco Shoes,Grocery,Budget,ActiveX,1182.29,547.76,31/05/2024,False,Black,M,3.2,10.1x6.4x29.1 cm,4.15,Low Stock
3826,SKU-H94690,Smart Watch,Beauty,Kids,UrbanEdge,1035.16,598.42,2024-04-18T12:27:39,False,White,XL,13.73,16.2x69.1x14.6 cm,4.24,In Stock
7691,SKU-R40357,Eco Shoes,Home & Kitchen,Budget,Luxora,1779.2,1226.05,"Oct 07, 2024",False,Green,,15.44,21.1x29.2x29.9 cm,3.18,Out of Stock
4247,SKU-T97232,Max Bottle,Electronics,Standard,UrbanEdge,787.94,518.63,25/11/2021,True,Green,XS,21.94,36.9x64.9x22.7 cm,3.48,Low Stock
7693,SKU-D60291,Max Bottle,Home & Kitchen,Budget,HomeSense,863.89,634.01,"Mar 23, 2018",False,Pink,M,15.07,25.7x79.5x20.8 cm,2.53,Low Stock
7694,SKU-A28636,Max Bottle,Electronics,Office,ActiveX,1345.57,868.35,2020-03-21 04:03:31,True,Red,S,19.49,46.9x31.6x19.4 cm,3.09,In Stock
7695,SKU-K52322,Max Headphones,Toys,Budget,ActiveX,1081.33,894.62,2022-05-27T16:52:38,False,Red,,0.39,41.6x30.2x13.4 cm,3.78,Low Stock
7696,SKU-G81586,Pro Bottle,Grocery,Standard,UrbanEdge,1360.2,1155.29,2022-12-09,False,White,L,15.34,48.2x5.7x14.1 cm,2.1,Out of Stock
7697,SKU-Q82166,Max Backpack,Fashion,Budget,Luxora,2256.32,1501.88,2025-08-19T19:52:20,False,Grey,L,12.42,23.6x61.9x23.3 cm,2.58,Low Stock
7698,SKU-L39853,Pro Watch,Home & Kitchen,Office,CartPro,1082.44,480.51,2022-10-18T21:53:12,False,Grey,XS,22.15,68.3x55.4x38.8 cm,4.3,In Stock
7699,SKU-J59244,Pro Headphones,Beauty,Outdoor,CartPro,2412.33,1225.47,2024-07-17T13:45:05,False,Grey,M,19.64,10.6x42.3x38.7 cm,3.9,Low Stock
7700,SKU-M55727,MAX BACKPACK,Fashion,Budget,GeoBasics,1247.92,933.24,09/05/2018,False,Black,S,19.6,51.7x51.7x3.1 cm,3.41,Out of Stock
7701,SKU-O74130,max watch,Sports,Standard,HomeSense,1690.24,1000.95,2018-10-30,False,Green,L,12.74,30.1x52.3x1.4 cm,2.97,Low Stock
7702,SKU-T15463,Smart Phone,Toys,Outdoor,CartPro,1643.47,1116.61,2020-07-15T22:37:34,False,Black,L,17.66,52.7x8.7x17.7 cm,2.68,Out of Stock
7703,SKU-O75117,Ultra Phone,Beauty,Kids,UrbanEdge,991.68,413.67,2022-06-25,False,Green,XL,4.33,53.5x40.0x12.5 cm,4.69,Low Stock
